date,product_name,quantity,weather,event
2025-09-05,Sosis Besar,22,2,1
2025-09-05,Bakso,42,2,1
2025-09-05,Rais Boll Ayam Suwir,3,2,1
2025-09-05,Rais Boll Cumi Asin,3,2,1
2025-09-05,Tahu Bacem,6,2,1
2025-09-05,Tempe Bacem,5,2,1
2025-09-05,Nasi Kucing Ayam Suwir,3,2,1
2025-09-05,Nasi Kucing Cumi Asin,3,2,1
2025-09-06,Buntut,18,2,0
2025-09-06,Telur Puyuh,24,2,0
2025-09-06,Tahu,14,2,0
2025-09-06,Ampela,14,2,0
2025-09-06,Usus,12,2,0
2025-09-06,Ceker,32,2,0
2025-09-06,Leher,4,2,0
2025-09-06,Cikua,7,2,0
2025-09-06,Sosis Kecil,17,2,0
2025-09-06,Sosis Besar,28,2,0
2025-09-06,Bakso,38,2,0
2025-09-06,Rais Boll Ayam Suwir,3,2,0
2025-09-06,Rais Boll Cumi Asin,3,2,0
2025-09-06,Tahu Bacem,5,2,0
2025-09-06,Tempe Bacem,5,2,0
2025-09-06,Nasi Kucing Ayam Suwir,3,2,0
2025-09-06,Nasi Kucing Cumi Asin,3,2,0
2025-09-07,Buntut,14,2,0
2025-09-07,Telur Puyuh,23,2,0
2025-09-07,Tahu,14,2,0
2025-09-07,Ampela,11,2,0
2025-09-07,Usus,8,2,0
2025-09-07,Ceker,27,2,0
2025-09-07,Leher,5,2,0
2025-09-07,Cikua,7,2,0
2025-09-07,Sosis Kecil,15,2,0
2025-09-07,Sosis Besar,22,2,0
2025-09-07,Bakso,34,2,0
2025-09-07,Rais Boll Ayam Suwir,3,2,0
2025-09-07,Rais Boll Cumi Asin,3,2,0
2025-09-07,Tahu Bacem,4,2,0
2025-09-07,Tempe Bacem,5,2,0
2025-09-07,Nasi Kucing Ayam Suwir,2,2,0
2025-09-07,Nasi Kucing Cumi Asin,2,2,0
2025-09-08,Buntut,12,2,0
2025-09-08,Telur Puyuh,19,2,0
2025-09-08,Tahu,7,2,0
2025-09-08,Ampela,7,2,0
2025-09-08,Usus,8,2,0
2025-09-08,Ceker,21,2,0
2025-09-08,Leher,4,2,0
2025-09-08,Cikua,5,2,0
2025-09-08,Sosis Kecil,11,2,0
2025-09-08,Sosis Besar,14,2,0
2025-09-08,Bakso,28,2,0
2025-09-08,Rais Boll Ayam Suwir,2,2,0
2025-09-08,Rais Boll Cumi Asin,2,2,0
2025-09-08,Tahu Bacem,3,2,0
2025-09-08,Tempe Bacem,3,2,0
2025-09-08,Nasi Kucing Ayam Suwir,2,2,0
2025-09-08,Nasi Kucing Cumi Asin,2,2,0
2025-09-09,Buntut,10,2,0
2025-09-09,Telur Puyuh,15,2,0
2025-09-09,Tahu,9,2,0
2025-09-09,Ampela,9,2,0
2025-09-09,Usus,6,2,0
2025-09-09,Ceker,23,2,0
2025-09-09,Leher,3,2,0
2025-09-09,Cikua,2,2,0
2025-09-09,Sosis Kecil,8,2,0
2025-09-09,Sosis Besar,15,2,0
2025-09-09,Bakso,28,2,0
2025-09-09,Rais Boll Ayam Suwir,2,2,0
2025-09-09,Rais Boll Cumi Asin,2,2,0
2025-09-09,Tahu Bacem,4,2,0
2025-09-09,Tempe Bacem,3,2,0
2025-09-09,Nasi Kucing Ayam Suwir,2,2,0
2025-09-09,Nasi Kucing Cumi Asin,2,2,0
2025-09-10,Buntut,11,2,0
2025-09-10,Telur Puyuh,19,2,0
2025-09-10,Tahu,9,2,0
2025-09-10,Ampela,6,2,0
2025-09-10,Usus,8,2,0
2025-09-10,Ceker,23,2,0
2025-09-10,Leher,0,2,0
2025-09-10,Cikua,4,2,0
2025-09-10,Sosis Kecil,9,2,0
2025-09-10,Sosis Besar,18,2,0
2025-09-10,Bakso,33,2,0
2025-09-10,Rais Boll Ayam Suwir,2,2,0
2025-09-10,Rais Boll Cumi Asin,2,2,0
2025-09-10,Tahu Bacem,3,2,0
2025-09-10,Tempe Bacem,3,2,0
2025-09-10,Nasi Kucing Ayam Suwir,2,2,0
2025-09-10,Nasi Kucing Cumi Asin,2,2,0
2025-09-11,Buntut,11,2,0
2025-09-11,Telur Puyuh,18,2,0
2025-09-11,Tahu,10,2,0
2025-09-11,Ampela,9,2,0
2025-09-11,Usus,9,2,0
2025-09-11,Ceker,24,2,0
2025-09-11,Leher,4,2,0
2025-09-11,Cikua,2,2,0
2025-09-11,Sosis Kecil,10,2,0
2025-09-11,Sosis Besar,18,2,0
2025-09-11,Bakso,29,2,0
2025-09-11,Rais Boll Ayam Suwir,3,2,0
2025-09-11,Rais Boll Cumi Asin,2,2,0
2025-09-11,Tahu Bacem,4,2,0
2025-09-11,Tempe Bacem,3,2,0
2025-09-11,Nasi Kucing Ayam Suwir,1,2,0
2025-09-11,Nasi Kucing Cumi Asin,2,2,0
2025-09-12,Buntut,13,2,0
2025-09-12,Telur Puyuh,18,2,0
2025-09-12,Tahu,14,2,0
2025-09-12,Ampela,9,2,0
2025-09-12,Usus,7,2,0
2025-09-12,Ceker,27,2,0
2025-09-12,Leher,3,2,0
2025-09-12,Cikua,4,2,0
2025-09-12,Sosis Kecil,13,2,0
2025-09-12,Sosis Besar,24,2,0
2025-09-12,Bakso,32,2,0
2025-09-12,Rais Boll Ayam Suwir,3,2,0
2025-09-12,Rais Boll Cumi Asin,2,2,0
2025-09-12,Tahu Bacem,4,2,0
2025-09-12,Tempe Bacem,5,2,0
2025-09-12,Nasi Kucing Ayam Suwir,2,2,0
2025-09-12,Nasi Kucing Cumi Asin,2,2,0
2025-09-13,Buntut,15,2,0
2025-09-13,Telur Puyuh,19,2,0
2025-09-13,Tahu,14,2,0
2025-09-13,Ampela,15,2,0
2025-09-13,Usus,9,2,0
2025-09-13,Ceker,32,2,0
2025-09-13,Leher,5,2,0
2025-09-13,Cikua,6,2,0
2025-09-13,Sosis Kecil,14,2,0
2025-09-13,Sosis Besar,26,2,0
2025-09-13,Bakso,38,2,0
2025-09-13,Rais Boll Ayam Suwir,3,2,0
2025-09-13,Rais Boll Cumi Asin,3,2,0
2025-09-13,Tahu Bacem,6,2,0
2025-09-13,Tempe Bacem,5,2,0
2025-09-13,Nasi Kucing Ayam Suwir,2,2,0
2025-09-13,Nasi Kucing Cumi Asin,2,2,0
2025-09-14,Buntut,15,2,0
2025-09-14,Telur Puyuh,23,2,0
2025-09-14,Tahu,9,2,0
2025-09-14,Ampela,11,2,0
2025-09-14,Usus,12,2,0
2025-09-14,Ceker,28,2,0
2025-09-14,Leher,4,2,0
2025-09-14,Cikua,7,2,0
2025-09-14,Sosis Kecil,12,2,0
2025-09-14,Sosis Besar,17,2,0
2025-09-14,Bakso,36,2,0
2025-09-14,Rais Boll Ayam Suwir,3,2,0
2025-09-14,Rais Boll Cumi Asin,3,2,0
2025-09-14,Tahu Bacem,4,2,0
2025-09-14,Tempe Bacem,5,2,0
2025-09-14,Nasi Kucing Ayam Suwir,3,2,0
2025-09-14,Nasi Kucing Cumi Asin,2,2,0
2025-09-15,Buntut,10,2,0
2025-09-15,Telur Puyuh,14,2,0
2025-09-15,Tahu,6,2,0
2025-09-15,Ampela,8,2,0
2025-09-15,Usus,6,2,0
2025-09-15,Ceker,22,2,0
2025-09-15,Leher,4,2,0
2025-09-15,Cikua,5,2,0
2025-09-15,Sosis Kecil,9,2,0
2025-09-15,Sosis Besar,15,2,0
2025-09-15,Bakso,26,2,0
2025-09-15,Rais Boll Ayam Suwir,2,2,0
2025-09-15,Rais Boll Cumi Asin,2,2,0
2025-09-15,Tahu Bacem,4,2,0
2025-09-15,Tempe Bacem,3,2,0
2025-09-15,Nasi Kucing Ayam Suwir,2,2,0
2025-09-15,Nasi Kucing Cumi Asin,1,2,0
2025-09-16,Buntut,9,2,0
2025-09-16,Telur Puyuh,14,2,0
2025-09-16,Tahu,8,2,0
2025-09-16,Ampela,8,2,0
2025-09-16,Usus,8,2,0
2025-09-16,Ceker,21,2,0
2025-09-16,Leher,3,2,0
2025-09-16,Cikua,5,2,0
2025-09-16,Sosis Kecil,11,2,0
2025-09-16,Sosis Besar,15,2,0
2025-09-16,Bakso,28,2,0
2025-09-16,Rais Boll Ayam Suwir,2,2,0
2025-09-16,Rais Boll Cumi Asin,2,2,0
2025-09-16,Tahu Bacem,4,2,0
2025-09-16,Tempe Bacem,3,2,0
2025-09-16,Nasi Kucing Ayam Suwir,2,2,0
2025-09-16,Nasi Kucing Cumi Asin,2,2,0
2025-09-17,Buntut,10,2,0
2025-09-17,Telur Puyuh,13,2,0
2025-09-17,Tahu,11,2,0
2025-09-17,Ampela,9,2,0
2025-09-17,Usus,7,2,0
2025-09-17,Ceker,24,2,0
2025-09-17,Leher,2,2,0
2025-09-17,Cikua,6,2,0
2025-09-17,Sosis Kecil,10,2,0
2025-09-17,Sosis Besar,22,2,0
2025-09-17,Bakso,26,2,0
2025-09-17,Rais Boll Ayam Suwir,2,2,0
2025-09-17,Rais Boll Cumi Asin,2,2,0
2025-09-17,Tahu Bacem,4,2,0
2025-09-17,Tempe Bacem,4,2,0
2025-09-17,Nasi Kucing Ayam Suwir,2,2,0
2025-09-17,Nasi Kucing Cumi Asin,2,2,0
2025-09-18,Buntut,11,2,0
2025-09-18,Telur Puyuh,18,2,0
2025-09-18,Tahu,11,2,0
2025-09-18,Ampela,9,2,0
2025-09-18,Usus,5,2,0
2025-09-18,Ceker,21,2,0
2025-09-18,Leher,4,2,0
2025-09-18,Cikua,5,2,0
2025-09-18,Sosis Kecil,12,2,0
2025-09-18,Sosis Besar,15,2,0
2025-09-18,Bakso,31,2,0
2025-09-18,Rais Boll Ayam Suwir,2,2,0
2025-09-18,Rais Boll Cumi Asin,2,2,0
2025-09-18,Tahu Bacem,4,2,0
2025-09-18,Tempe Bacem,4,2,0
2025-09-18,Nasi Kucing Ayam Suwir,2,2,0
2025-09-18,Nasi Kucing Cumi Asin,2,2,0
2025-09-19,Buntut,12,2,0
2025-09-19,Telur Puyuh,21,2,0
2025-09-19,Tahu,12,2,0
2025-09-19,Ampela,10,2,0
2025-09-19,Usus,7,2,0
2025-09-19,Ceker,28,2,0
2025-09-19,Leher,3,2,0
2025-09-19,Cikua,7,2,0
2025-09-19,Sosis Kecil,14,2,0
2025-09-19,Sosis Besar,23,2,0
2025-09-19,Bakso,37,2,0
2025-09-19,Rais Boll Ayam Suwir,2,2,0
2025-09-19,Rais Boll Cumi Asin,2,2,0
2025-09-19,Tahu Bacem,4,2,0
2025-09-19,Tempe Bacem,5,2,0
2025-09-19,Nasi Kucing Ayam Suwir,2,2,0
2025-09-19,Nasi Kucing Cumi Asin,3,2,0
2025-09-20,Buntut,12,2,0
2025-09-20,Telur Puyuh,27,2,0
2025-09-20,Tahu,12,2,0
2025-09-20,Ampela,15,2,0
2025-09-20,Usus,11,2,0
2025-09-20,Ceker,28,2,0
2025-09-20,Leher,1,2,0
2025-09-20,Cikua,7,2,0
2025-09-20,Sosis Kecil,14,2,0
2025-09-20,Sosis Besar,25,2,0
2025-09-20,Bakso,42,2,0
2025-09-20,Rais Boll Ayam Suwir,3,2,0
2025-09-20,Rais Boll Cumi Asin,3,2,0
2025-09-20,Tahu Bacem,4,2,0
2025-09-20,Tempe Bacem,4,2,0
2025-09-20,Nasi Kucing Ayam Suwir,3,2,0
2025-09-20,Nasi Kucing Cumi Asin,2,2,0
2025-09-21,Buntut,12,2,0
2025-09-21,Telur Puyuh,20,2,0
2025-09-21,Tahu,14,2,0
2025-09-21,Ampela,13,2,0
2025-09-21,Usus,6,2,0
2025-09-21,Ceker,27,2,0
2025-09-21,Leher,4,2,0
2025-09-21,Cikua,7,2,0
2025-09-21,Sosis Kecil,13,2,0
2025-09-21,Sosis Besar,22,2,0
2025-09-21,Bakso,38,2,0
2025-09-21,Rais Boll Ayam Suwir,2,2,0
2025-09-21,Rais Boll Cumi Asin,1,2,0
2025-09-21,Tahu Bacem,5,2,0
2025-09-21,Tempe Bacem,4,2,0
2025-09-21,Nasi Kucing Ayam Suwir,3,2,0
2025-09-21,Nasi Kucing Cumi Asin,3,2,0
2025-09-22,Buntut,10,2,0
2025-09-22,Telur Puyuh,14,2,0
2025-09-22,Tahu,9,2,0
2025-09-22,Ampela,7,2,0
2025-09-22,Usus,6,2,0
2025-09-22,Ceker,19,2,0
2025-09-22,Leher,2,2,0
2025-09-22,Cikua,3,2,0
2025-09-22,Sosis Kecil,10,2,0
2025-09-22,Sosis Besar,17,2,0
2025-09-22,Bakso,24,2,0
2025-09-22,Rais Boll Ayam Suwir,2,2,0
2025-09-22,Rais Boll Cumi Asin,2,2,0
2025-09-22,Tahu Bacem,3,2,0
2025-09-22,Tempe Bacem,3,2,0
2025-09-22,Nasi Kucing Ayam Suwir,2,2,0
2025-09-22,Nasi Kucing Cumi Asin,1,2,0
2025-09-23,Buntut,10,2,0
2025-09-23,Telur Puyuh,14,2,0
2025-09-23,Tahu,9,2,0
2025-09-23,Ampela,8,2,0
2025-09-23,Usus,9,2,0
2025-09-23,Ceker,19,2,0
2025-09-23,Leher,3,2,0
2025-09-23,Cikua,6,2,0
2025-09-23,Sosis Kecil,10,2,0
2025-09-23,Sosis Besar,17,2,0
2025-09-23,Bakso,27,2,0
2025-09-23,Rais Boll Ayam Suwir,2,2,0
2025-09-23,Rais Boll Cumi Asin,2,2,0
2025-09-23,Tahu Bacem,3,2,0
2025-09-23,Tempe Bacem,3,2,0
2025-09-23,Nasi Kucing Ayam Suwir,2,2,0
2025-09-23,Nasi Kucing Cumi Asin,2,2,0
2025-09-24,Buntut,10,2,0
2025-09-24,Telur Puyuh,19,2,0
2025-09-24,Tahu,12,2,0
2025-09-24,Ampela,10,2,0
2025-09-24,Usus,8,2,0
2025-09-24,Ceker,22,2,0
2025-09-24,Leher,3,2,0
2025-09-24,Cikua,5,2,0
2025-09-24,Sosis Kecil,11,2,0
2025-09-24,Sosis Besar,18,2,0
2025-09-24,Bakso,28,2,0
2025-09-24,Rais Boll Ayam Suwir,2,2,0
2025-09-24,Rais Boll Cumi Asin,2,2,0
2025-09-24,Tahu Bacem,3,2,0
2025-09-24,Tempe Bacem,3,2,0
2025-09-24,Nasi Kucing Ayam Suwir,2,2,0
2025-09-24,Nasi Kucing Cumi Asin,2,2,0
2025-09-25,Buntut,11,2,0
2025-09-25,Telur Puyuh,21,2,0
2025-09-25,Tahu,11,2,0
2025-09-25,Ampela,10,2,0
2025-09-25,Usus,8,2,0
2025-09-25,Ceker,22,2,0
2025-09-25,Leher,3,2,0
2025-09-25,Cikua,6,2,0
2025-09-25,Sosis Kecil,12,2,0
2025-09-25,Sosis Besar,21,2,0
2025-09-25,Bakso,28,2,0
2025-09-25,Rais Boll Ayam Suwir,3,2,0
2025-09-25,Rais Boll Cumi Asin,3,2,0
2025-09-25,Tahu Bacem,4,2,0
2025-09-25,Tempe Bacem,4,2,0
2025-09-25,Nasi Kucing Ayam Suwir,2,2,0
2025-09-25,Nasi Kucing Cumi Asin,2,2,0
2025-09-26,Buntut,11,2,0
2025-09-26,Telur Puyuh,23,2,0
2025-09-26,Tahu,12,2,0
2025-09-26,Ampela,11,2,0
2025-09-26,Usus,8,2,0
2025-09-26,Ceker,27,2,0
2025-09-26,Leher,5,2,0
2025-09-26,Cikua,7,2,0
2025-09-26,Sosis Kecil,13,2,0
2025-09-26,Sosis Besar,20,2,0
2025-09-26,Bakso,37,2,0
2025-09-26,Rais Boll Ayam Suwir,3,2,0
2025-09-26,Rais Boll Cumi Asin,3,2,0
2025-09-26,Tahu Bacem,4,2,0
2025-09-26,Tempe Bacem,4,2,0
2025-09-26,Nasi Kucing Ayam Suwir,2,2,0
2025-09-26,Nasi Kucing Cumi Asin,2,2,0
2025-09-27,Buntut,16,2,0
2025-09-27,Telur Puyuh,22,2,0
2025-09-27,Tahu,13,2,0
2025-09-27,Ampela,12,2,0
2025-09-27,Usus,10,2,0
2025-09-27,Ceker,35,2,0
2025-09-27,Leher,6,2,0
2025-09-27,Cikua,7,2,0
2025-09-27,Sosis Kecil,13,2,0
2025-09-27,Sosis Besar,23,2,0
2025-09-27,Bakso,43,2,0
2025-09-27,Rais Boll Ayam Suwir,3,2,0
2025-09-27,Rais Boll Cumi Asin,3,2,0
2025-09-27,Tahu Bacem,5,2,0
2025-09-27,Tempe Bacem,5,2,0
2025-09-27,Nasi Kucing Ayam Suwir,3,2,0
2025-09-27,Nasi Kucing Cumi Asin,2,2,0
2025-09-28,Buntut,13,2,0
2025-09-28,Telur Puyuh,22,2,0
2025-09-28,Tahu,10,2,0
2025-09-28,Ampela,11,2,0
2025-09-28,Usus,11,2,0
2025-09-28,Ceker,29,2,0
2025-09-28,Leher,5,2,0
2025-09-28,Cikua,8,2,0
2025-09-28,Sosis Kecil,12,2,0
2025-09-28,Sosis Besar,23,2,0
2025-09-28,Bakso,32,2,0
2025-09-28,Rais Boll Ayam Suwir,3,2,0
2025-09-28,Rais Boll Cumi Asin,3,2,0
2025-09-28,Tahu Bacem,5,2,0
2025-09-28,Tempe Bacem,4,2,0
2025-09-28,Nasi Kucing Ayam Suwir,2,2,0
2025-09-28,Nasi Kucing Cumi Asin,2,2,0
2025-09-29,Buntut,7,2,0
2025-09-29,Telur Puyuh,14,2,0
2025-09-29,Tahu,10,2,0
2025-09-29,Ampela,6,2,0
2025-09-29,Usus,7,2,0
2025-09-29,Ceker,18,2,0
2025-09-29,Leher,3,2,0
2025-09-29,Cikua,5,2,0
2025-09-29,Sosis Kecil,10,2,0
2025-09-29,Sosis Besar,16,2,0
2025-09-29,Bakso,27,2,0
2025-09-29,Rais Boll Ayam Suwir,2,2,0
2025-09-29,Rais Boll Cumi Asin,2,2,0
2025-09-29,Tahu Bacem,3,2,0
2025-09-29,Tempe Bacem,4,2,0
2025-09-29,Nasi Kucing Ayam Suwir,2,2,0
2025-09-29,Nasi Kucing Cumi Asin,2,2,0
2025-09-30,Buntut,12,2,0
2025-09-30,Telur Puyuh,16,2,0
2025-09-30,Tahu,10,2,0
2025-09-30,Ampela,11,2,0
2025-09-30,Usus,8,2,0
2025-09-30,Ceker,22,2,0
2025-09-30,Leher,3,2,0
2025-09-30,Cikua,6,2,0
2025-09-30,Sosis Kecil,11,2,0
2025-09-30,Sosis Besar,16,2,0
2025-09-30,Bakso,27,2,0
2025-09-30,Rais Boll Ayam Suwir,2,2,0
2025-09-30,Rais Boll Cumi Asin,2,2,0
2025-09-30,Tahu Bacem,4,2,0
2025-09-30,Tempe Bacem,3,2,0
2025-09-30,Nasi Kucing Ayam Suwir,2,2,0
2025-09-30,Nasi Kucing Cumi Asin,2,2,0
2025-10-01,Buntut,10,2,0
2025-10-01,Telur Puyuh,14,2,0
2025-10-01,Tahu,9,2,0
2025-10-01,Ampela,10,2,0
2025-10-01,Usus,6,2,0
2025-10-01,Ceker,19,2,0
2025-10-01,Leher,3,2,0
2025-10-01,Cikua,2,2,0
2025-10-01,Sosis Kecil,11,2,0
2025-10-01,Sosis Besar,17,2,0
2025-10-01,Bakso,30,2,0
2025-10-01,Rais Boll Ayam Suwir,2,2,0
2025-10-01,Rais Boll Cumi Asin,2,2,0
2025-10-01,Tahu Bacem,4,2,0
2025-10-01,Tempe Bacem,4,2,0
2025-10-01,Nasi Kucing Ayam Suwir,2,2,0
2025-10-01,Nasi Kucing Cumi Asin,2,2,0
2025-10-02,Buntut,10,2,0
2025-10-02,Telur Puyuh,20,2,0
2025-10-02,Tahu,10,2,0
2025-10-02,Ampela,12,2,0
2025-10-02,Usus,7,2,0
2025-10-02,Ceker,20,2,0
2025-10-02,Leher,3,2,0
2025-10-02,Cikua,6,2,0
2025-10-02,Sosis Kecil,13,2,0
2025-10-02,Sosis Besar,22,2,0
2025-10-02,Bakso,28,2,0
2025-10-02,Rais Boll Ayam Suwir,3,2,0
2025-10-02,Rais Boll Cumi Asin,2,2,0
2025-10-02,Tahu Bacem,4,2,0
2025-10-02,Tempe Bacem,4,2,0
2025-10-02,Nasi Kucing Ayam Suwir,2,2,0
2025-10-02,Nasi Kucing Cumi Asin,2,2,0
2025-10-03,Buntut,11,2,0
2025-10-03,Telur Puyuh,20,2,0
2025-10-03,Tahu,14,2,0
2025-10-03,Ampela,12,2,0
2025-10-03,Usus,9,2,0
2025-10-03,Ceker,27,2,0
2025-10-03,Leher,3,2,0
2025-10-03,Cikua,6,2,0
2025-10-03,Sosis Kecil,14,2,0
2025-10-03,Sosis Besar,21,2,0
2025-10-03,Bakso,32,2,0
2025-10-03,Rais Boll Ayam Suwir,3,2,0
2025-10-03,Rais Boll Cumi Asin,3,2,0
2025-10-03,Tahu Bacem,4,2,0
2025-10-03,Tempe Bacem,3,2,0
2025-10-03,Nasi Kucing Ayam Suwir,2,2,0
2025-10-03,Nasi Kucing Cumi Asin,2,2,0
2025-10-04,Buntut,14,2,0
2025-10-04,Telur Puyuh,25,2,0
2025-10-04,Tahu,13,2,0
2025-10-04,Ampela,14,2,0
2025-10-04,Usus,9,2,0
2025-10-04,Ceker,27,2,0
2025-10-04,Leher,6,2,0
2025-10-04,Cikua,7,2,0
2025-10-04,Sosis Kecil,15,2,0
2025-10-04,Sosis Besar,22,2,0
2025-10-04,Bakso,38,2,0
2025-10-04,Rais Boll Ayam Suwir,3,2,0
2025-10-04,Rais Boll Cumi Asin,3,2,0
2025-10-04,Tahu Bacem,5,2,0
2025-10-04,Tempe Bacem,5,2,0
2025-10-04,Nasi Kucing Ayam Suwir,3,2,0
2025-10-04,Nasi Kucing Cumi Asin,2,2,0
2025-10-05,Buntut,12,2,0
2025-10-05,Telur Puyuh,21,2,0
2025-10-05,Tahu,11,2,0
2025-10-05,Ampela,11,2,0
2025-10-05,Usus,7,2,0
2025-10-05,Ceker,26,2,0
2025-10-05,Leher,4,2,0
2025-10-05,Cikua,6,2,0
2025-10-05,Sosis Kecil,11,2,0
2025-10-05,Sosis Besar,20,2,0
2025-10-05,Bakso,33,2,0
2025-10-05,Rais Boll Ayam Suwir,3,2,0
2025-10-05,Rais Boll Cumi Asin,3,2,0
2025-10-05,Tahu Bacem,5,2,0
2025-10-05,Tempe Bacem,5,2,0
2025-10-05,Nasi Kucing Ayam Suwir,2,2,0
2025-10-05,Nasi Kucing Cumi Asin,2,2,0
2025-10-06,Buntut,9,2,0
2025-10-06,Telur Puyuh,14,2,0
2025-10-06,Tahu,9,2,0
2025-10-06,Ampela,7,2,0
2025-10-06,Usus,8,2,0
2025-10-06,Ceker,18,2,0
2025-10-06,Leher,4,2,0
2025-10-06,Cikua,5,2,0
2025-10-06,Sosis Kecil,8,2,0
2025-10-06,Sosis Besar,15,2,0
2025-10-06,Bakso,24,2,0
2025-10-06,Rais Boll Ayam Suwir,2,2,0
2025-10-06,Rais Boll Cumi Asin,2,2,0
2025-10-06,Tahu Bacem,3,2,0
2025-10-06,Tempe Bacem,1,2,0
2025-10-06,Nasi Kucing Ayam Suwir,2,2,0
2025-10-06,Nasi Kucing Cumi Asin,2,2,0
2025-10-07,Buntut,12,2,0
2025-10-07,Telur Puyuh,13,2,0
2025-10-07,Tahu,8,2,0
2025-10-07,Ampela,9,2,0
2025-10-07,Usus,8,2,0
2025-10-07,Ceker,20,2,0
2025-10-07,Leher,3,2,0
2025-10-07,Cikua,3,2,0
2025-10-07,Sosis Kecil,12,2,0
2025-10-07,Sosis Besar,17,2,0
2025-10-07,Bakso,27,2,0
2025-10-07,Rais Boll Ayam Suwir,2,2,0
2025-10-07,Rais Boll Cumi Asin,2,2,0
2025-10-07,Tahu Bacem,3,2,0
2025-10-07,Tempe Bacem,4,2,0
2025-10-07,Nasi Kucing Ayam Suwir,2,2,0
2025-10-07,Nasi Kucing Cumi Asin,2,2,0
2025-10-08,Buntut,11,2,0
2025-10-08,Telur Puyuh,20,2,0
2025-10-08,Tahu,12,2,0
2025-10-08,Ampela,8,2,0
2025-10-08,Usus,6,2,0
2025-10-08,Ceker,20,2,0
2025-10-08,Leher,3,2,0
2025-10-08,Cikua,5,2,0
2025-10-08,Sosis Kecil,10,2,0
2025-10-08,Sosis Besar,20,2,0
2025-10-08,Bakso,26,2,0
2025-10-08,Rais Boll Ayam Suwir,2,2,0
2025-10-08,Rais Boll Cumi Asin,2,2,0
2025-10-08,Tahu Bacem,3,2,0
2025-10-08,Tempe Bacem,3,2,0
2025-10-08,Nasi Kucing Ayam Suwir,2,2,0
2025-10-08,Nasi Kucing Cumi Asin,2,2,0
2025-10-09,Buntut,10,2,0
2025-10-09,Telur Puyuh,18,2,0
2025-10-09,Tahu,11,2,0
2025-10-09,Ampela,10,2,0
2025-10-09,Usus,7,2,0
2025-10-09,Ceker,27,2,0
2025-10-09,Leher,4,2,0
2025-10-09,Cikua,6,2,0
2025-10-09,Sosis Kecil,12,2,0
2025-10-09,Sosis Besar,19,2,0
2025-10-09,Bakso,31,2,0
2025-10-09,Rais Boll Ayam Suwir,2,2,0
2025-10-09,Rais Boll Cumi Asin,2,2,0
2025-10-09,Tahu Bacem,3,2,0
2025-10-09,Tempe Bacem,3,2,0
2025-10-09,Nasi Kucing Ayam Suwir,2,2,0
2025-10-09,Nasi Kucing Cumi Asin,2,2,0
2025-10-10,Buntut,12,2,0
2025-10-10,Telur Puyuh,19,2,0
2025-10-10,Tahu,12,2,0
2025-10-10,Ampela,11,2,0
2025-10-10,Usus,8,2,0
2025-10-10,Ceker,27,2,0
2025-10-10,Leher,5,2,0
2025-10-10,Cikua,6,2,0
2025-10-10,Sosis Kecil,14,2,0
2025-10-10,Sosis Besar,22,2,0
2025-10-10,Bakso,36,2,0
2025-10-10,Rais Boll Ayam Suwir,3,2,0
2025-10-10,Rais Boll Cumi Asin,2,2,0
2025-10-10,Tahu Bacem,5,2,0
2025-10-10,Tempe Bacem,4,2,0
2025-10-10,Nasi Kucing Ayam Suwir,2,2,0
2025-10-10,Nasi Kucing Cumi Asin,2,2,0
2025-10-11,Buntut,14,2,0
2025-10-11,Telur Puyuh,21,2,0
2025-10-11,Tahu,14,2,0
2025-10-11,Ampela,12,2,0
2025-10-11,Usus,11,2,0
2025-10-11,Ceker,29,2,0
2025-10-11,Leher,5,2,0
2025-10-11,Cikua,4,2,0
2025-10-11,Sosis Kecil,15,2,0
2025-10-11,Sosis Besar,21,2,0
2025-10-11,Bakso,34,2,0
2025-10-11,Rais Boll Ayam Suwir,4,2,0
2025-10-11,Rais Boll Cumi Asin,3,2,0
2025-10-11,Tahu Bacem,5,2,0
2025-10-11,Tempe Bacem,5,2,0
2025-10-11,Nasi Kucing Ayam Suwir,3,2,0
2025-10-11,Nasi Kucing Cumi Asin,3,2,0
2025-10-12,Buntut,12,2,0
2025-10-12,Telur Puyuh,22,2,0
2025-10-12,Tahu,12,2,0
2025-10-12,Ampela,14,2,0
2025-10-12,Usus,7,2,0
2025-10-12,Ceker,25,2,0
2025-10-12,Leher,3,2,0
2025-10-12,Cikua,7,2,0
2025-10-12,Sosis Kecil,13,2,0
2025-10-12,Sosis Besar,22,2,0
2025-10-12,Bakso,38,2,0
2025-10-12,Rais Boll Ayam Suwir,3,2,0
2025-10-12,Rais Boll Cumi Asin,3,2,0
2025-10-12,Tahu Bacem,4,2,0
2025-10-12,Tempe Bacem,4,2,0
2025-10-12,Nasi Kucing Ayam Suwir,2,2,0
2025-10-12,Nasi Kucing Cumi Asin,2,2,0
2025-10-13,Buntut,9,2,0
2025-10-13,Telur Puyuh,12,2,0
2025-10-13,Tahu,10,2,0
2025-10-13,Ampela,8,2,0
2025-10-13,Usus,6,2,0
2025-10-13,Ceker,19,2,0
2025-10-13,Leher,3,2,0
2025-10-13,Cikua,4,2,0
2025-10-13,Sosis Kecil,12,2,0
2025-10-13,Sosis Besar,13,2,0
2025-10-13,Bakso,21,2,0
2025-10-13,Rais Boll Ayam Suwir,2,2,0
2025-10-13,Rais Boll Cumi Asin,2,2,0
